"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                Алтанбулаг,34304,Бүгд,19.33,16.75,15.87,17.99,19.15,19.62,18.45,18.21,20.18,17.21,13.43,14.41,15.27,16.33,16.82,17.34,17.14,17.9,18.22,19.26,20.22,20.19,16.7,14.7,14.36,13.24,15.96,18.16,16.81,19.2,24.94,22.09,31.96,29.12,25.29,25.42,34.15,44.95,60.03,62.72,34.32,31.02,36.712,34.243,39.423,45.518,46.758,52.148,55.571,61.387,64.202
                Алтанбулаг,34304,Адуу,0.93,1.03,0.9,0.87,0.98,1.03,1.28,1.17,1.12,1.13,0.99,0.92,1.01,1.03,1.1,1.12,1.08,1.11,1.14,1.48,1.69,1.8,1.79,1.79,1.64,1.51,1.53,1.61,1.52,1.76,2.09,1.8,2.13,2.08,1.67,1.36,1.44,1.47,1.8,1.5,1.34,1.48,1.649,1.907,2.114,2.254,2.597,2.987,3.291,3.359,3.238
                Алтанбулаг,34304,Үхэр,11.34,9.71,9.21,9.64,10.42,10.02,9.81,10.15,11.09,9.04,7.01,6.48,6.57,7,6.91,7.34,6.92,6.96,6.18,6.77,7.41,7.09,5.62,4.26,3.91,3.42,3.85,4.09,3.96,4.42,5.65,4.56,5.16,4.34,3.75,3.8,4.58,5.6,6.98,7.46,5.78,5.93,6.856,6.283,7.076,7.853,8.761,10.046,9.337,9.789,9.99
                Алтанбулаг,34304,Тэмээ,0.01,0,0.01,0,,,,,,,,,,,,,,,,,,,,,0.01,,,,0,0,0,0,0.02,0.04,0.02,0.01,0.01,0.02,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
                Алтанбулаг,34304,Хонь,6.89,5.83,5.57,7.24,7.54,8.32,7.11,6.62,7.71,6.8,5.23,6.8,7.46,8.05,8.6,8.66,8.92,9.57,10.62,10.66,10.75,10.8,8.54,7.79,7.6,6.69,8.07,9.15,8.22,9.04,11.34,10.06,15.28,13.55,11.4,11.7,16.11,21.17,29.3,32.91,17.25,14.28,17.462,16.714,19.341,22.675,22.179,24.425,25.454,26.906,27.144
                Алтанбулаг,34304,Ямаа,0.15,0.17,0.17,0.24,0.22,0.25,0.25,0.26,0.25,0.24,0.21,0.22,0.23,0.25,0.22,0.22,0.21,0.26,0.29,0.35,0.37,0.51,0.75,0.87,1.2,1.63,2.51,3.32,3.11,3.97,5.85,5.67,9.37,9.11,8.45,8.55,12.01,16.69,21.94,20.85,9.94,9.33,10.743,9.337,10.89,12.734,13.219,14.688,17.487,21.331,23.828
                Баруунбүрэн,34307,Бүгд,41.46,42.24,46.08,48.94,50.95,52.65,45.55,47.72,51.61,54.59,53,53.26,51.59,53.9,47.65,48.45,47.76,45.93,52.25,55.25,54.49,51.74,50.4,52.74,57.43,61.43,57.22,61.74,68.76,78.78,73.08,72.81,66.19,52.85,56.78,64.62,77.63,116.26,160.85,168.32,127.1,140.2,147.533,144.429,158.673,165.558,180.486,170.822,166.625,172.573,185.925
                Баруунбүрэн,34307,Адуу,1.48,1.71,1.52,1.53,1.74,1.7,1.68,2.03,2.12,2.11,2.11,2.17,2.25,2.37,2.3,2.36,2.36,2.39,2.61,2.87,3.32,3.42,3.34,3.67,3.96,4.33,4.19,4.44,4.88,5.22,4.91,5.23,4.4,4.24,4.42,4.05,4.34,5.6,6.48,7.04,6.95,7.6,7.808,7.919,8.461,9.022,10.159,9.54,9.895,10.134,10.801
                Баруунбүрэн,34307,Үхэр,3.54,3.45,3.47,3.53,3.95,3.86,3.5,3.96,4.17,4.41,4.52,4.53,4.61,4.63,4.47,4.84,5.17,5.24,5.63,5.97,6.32,6.21,5.99,6.2,6.79,7.74,7.61,8.01,9.12,10.47,9.95,8.89,7.79,4.61,4.66,5.38,6.02,8.36,10.26,11.64,10.17,11.07,12.548,13.92,15.242,16.508,17.425,16.874,15.389,15.42,17.226
                Баруунбүрэн,34307,Тэмээ,,,,0.12,,,,,,,,,,,,,,,,,,,0,,,,,,0,0.01,0.02,0.03,0.03,0.04,0.04,0.04,0.05,0.08,0.12,0.11,0.08,0.05,0.05,0.049,0.045,0.048,0.045,0.049,0.026,0.021,0.025
                Баруунбүрэн,34307,Хонь,32.71,33.24,36.94,39.34,40.67,41.52,35.08,36.96,41.14,43.44,42.04,42.36,40.38,42.32,37.56,38.27,37.32,35.28,40.78,42.74,41.59,38.55,36.86,37.59,39.86,40.36,36.03,37.7,40.45,46.21,40.46,38.83,32.9,24.93,26.59,31.15,36.59,54.26,76.65,82.76,65.57,69.33,72.862,73.365,81.093,83.241,90.731,87.021,85.035,86.45,91.372
                Баруунбүрэн,34307,Ямаа,3.73,3.85,4.15,4.41,4.58,5.58,5.29,4.77,4.19,4.64,4.34,4.19,4.34,4.58,3.32,2.98,2.91,3.01,3.24,3.67,3.26,3.56,4.22,5.27,6.83,9,9.39,11.6,14.3,16.87,17.74,19.83,21.07,19.04,21.08,24.01,30.64,47.96,67.34,66.77,44.33,52.15,54.265,49.176,53.832,56.739,62.126,57.338,56.28,60.548,66.501
                Баянгол,34310,Бүгд,36.19,36.63,39.52,44.5,45.59,44.22,43.58,42.47,42.66,38.54,34.76,32.62,32.6,32,32.59,28.29,29.03,31.65,32.26,36.39,39.44,40.07,36.94,33.93,37.54,40.02,40.58,48.18,54.21,52.84,58.25,48.72,62.52,52.53,53.79,60.53,76.84,101.87,142.6,169.19,130.71,120.35,123.465,128.935,140.946,138.211,148.862,138.559,138.797,158.157,168.828
                Баянгол,34310,Адуу,1.99,1.88,1.83,2.01,2.1,2.12,2.23,2.52,2.05,1.91,1.99,1.84,1.73,1.76,1.82,1.91,1.99,2.04,2.12,2.43,2.98,2.94,2.89,2.98,3.32,3.88,3.76,4.14,4.54,4.49,4.65,5.08,5.59,4.65,4.66,4.46,4.35,5.02,5.85,6.63,6.84,6.17,6.496,6.539,7.291,7.646,8.736,9.059,8.959,10.074,10.886
                Баянгол,34310,Үхэр,7.03,7.53,8.08,8.59,8.67,8.99,9.09,9.05,9.16,8.22,7.6,6.76,6.65,7.05,6.72,5.93,5.91,6,6.3,7.24,7.56,7.02,6.71,5.92,6.59,7.5,7.85,8.22,9.08,8.51,8.75,6.33,6.15,4.51,4.62,5.2,6.08,8.25,11.03,13.46,12.63,12.74,13.862,15.43,17.949,17.486,18.389,16.635,14.796,17.315,18.951
                Баянгол,34310,Тэмээ,,,0,,0,,,,,,,,,,0,,,,,,,0,0.02,0.03,,,0,0,0.01,0,0.04,0.03,0.05,0.03,0.04,0.04,0.01,,0.01,0.01,,,0,0,0,0,0,0,0,0,
                Баянгол,34310,Хонь,26.61,26.73,29.18,33.2,34.38,32.48,31.7,30.31,30.91,27.92,24.75,23.56,23.68,22.58,23.39,19.72,20.25,22.73,22.87,25.64,27.61,28.32,25.07,22.71,24.15,23.96,23.42,27.77,30.28,29.53,32.14,24.81,31.98,26.15,26.32,29.68,37.78,49.65,70.62,88.56,69.16,61.22,63.114,66.009,71.681,71.718,77.715,71.845,71.965,78.434,81.815
                Баянгол,34310,Ямаа,0.56,0.49,0.43,0.7,0.43,0.63,0.55,0.59,0.55,0.48,0.41,0.46,0.54,0.61,0.66,0.74,0.88,0.88,0.96,1.08,1.29,1.79,2.25,2.3,3.47,4.68,5.54,8.05,10.31,10.29,12.67,12.47,18.76,17.19,18.15,21.15,28.63,38.95,55.09,60.54,42.09,40.22,39.993,40.957,44.025,41.361,44.022,41.02,43.077,52.334,57.176
                    Ерөө,34313,Бүгд,32.58,33.74,32.17,35.95,38.78,38.96,28.12,20.52,24.65,26.16,25.12,27.43,26.9,28.64,27.12,25.27,23.27,25.3,27,28.33,27.41,22.99,20.47,19.32,23.64,24.59,23.21,23.02,23.48,25.17,25.99,31.57,38.54,37.74,35.15,40.8,46.36,59.78,74.97,82.6,62.57,58.22,57.647,56.321,66.006,67.727,76.419,63.642,69.322,80.598,92.258
                    Ерөө,34313,Адуу,0.26,1.28,0.84,0.89,1.55,1.61,1.35,0.81,1.2,1.2,1.12,1.19,1.07,1.15,1.15,1.12,1.05,1.04,1.08,1.17,1.23,1.24,1.19,1.17,1.89,1.87,1.79,1.65,1.68,1.83,1.86,2.17,2.27,2.35,2.03,1.81,1.81,1.96,2.61,2.82,3.16,3.33,3.273,3.051,3.559,3.92,4.64,4.958,5.325,5.612,6.737
                    Ерөө,34313,Үхэр,3.74,3.71,2.21,2.38,2.6,2.81,2.53,2.14,2.18,2.2,1.95,1.98,2.12,2.3,2.45,2.35,2.33,2.31,2.54,2.83,3.11,3.26,3.24,3.11,5.52,5.75,5.77,5.2,5.33,5.95,5.77,6.24,6.76,6.43,5.47,5.77,6.35,7.32,9.03,10.96,9.7,9.07,8.682,9.213,10.491,11.805,13.277,11.991,12.743,14.816,17.679
                    Ерөө,34313,Тэмээ,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.01,0.02,0.03,0.03,0.04,0,0,0,0,0,0.01,0.01,,0,0.001,0,0,0,0,0,0,
                    Ерөө,34313,Хонь,26.55,26.66,26.81,29.94,32.03,31.87,22.12,17.32,20.99,22.41,21.78,24.03,23.43,24.95,23.31,21.65,19.79,21.83,23.22,24.16,22.85,18.19,15.65,14.45,15.08,15.36,13.38,13.07,12.69,12.42,12.41,14.08,16.07,15.45,14.28,16.49,18.76,24.61,30.99,34.74,27.03,23.43,23.674,23.995,28.396,29.056,32.8,25.351,26.648,30.172,32.906
                    Ерөө,34313,Ямаа,2.03,2.09,2.31,2.75,2.61,2.67,2.13,0.26,0.29,0.35,0.27,0.23,0.27,0.24,0.22,0.15,0.1,0.11,0.15,0.17,0.22,0.29,0.39,0.59,1.16,1.62,2.27,3.1,3.79,4.97,5.93,9.05,13.4,13.47,13.37,16.74,19.43,25.9,32.35,34.07,22.67,22.38,22.018,20.061,23.56,22.946,25.702,21.342,24.606,29.998,34.936
                    Жавхлант,34316,Бүгд,,,,,,,,10.51,18.61,18.27,14.09,13.9,13.54,13.51,13.92,14.83,14.32,16.51,18.24,19.81,22.11,20.45,18.37,16.85,17.65,20.09,21.39,21.6,22.25,23.04,24.67,35.33,60.66,54.31,53.08,53.36,57.43,82.01,112.36,131.89,81.72,90.08,86.652,86.502,96.624,94.161,95.011,82.135,88.185,95.41,102.454
                    Жавхлант,34316,Адуу,,,,,,,,0.45,0.46,0.46,0.47,0.65,0.67,0.69,0.7,0.74,0.76,0.78,0.84,0.93,1.14,1.13,0.96,0.94,0.94,0.96,1.06,1.04,1.13,1.16,1.2,1.54,2.8,2.5,2.52,2.07,1.78,2.16,2.53,3.14,3.06,3.57,3.843,4.055,4.49,4.8,5.111,4.675,4.945,4.988,5.76
                    Жавхлант,34316,Үхэр,,,,,,,,0.6,0.85,0.85,0.87,0.82,0.84,0.87,0.93,0.95,1.01,1.06,1.21,1.32,1.44,1.62,1.56,1.63,1.76,2.23,2.12,2.12,2.4,2.8,2.92,3.58,5.62,3.63,3.46,3.67,3.56,4.79,5.93,6.98,6.46,7.34,7.723,8.369,9.781,10.047,9.742,10.054,10.295,10.903,12.477
                    Жавхлант,34316,Тэмээ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0,0.02,0.05,0.06,0.11,0.06,0.147,0.006,0.011,0.011,0.006,0,0,0,
                    Жавхлант,34316,Хонь,,,,,,,,7.1,14.8,14.97,11.16,10.63,10.31,10.33,10.58,11.17,10.6,12.46,13.78,15.08,17.19,15.18,13.37,11.74,11.57,12.32,12.81,13.03,11.84,11.69,11.85,17.38,27.96,25.74,24.85,25.39,26.63,39.31,56.09,66.89,43.45,45.33,43.129,43.409,48.107,46.138,45.64,38.929,41.251,43.231,43.996
                    Жавхлант,34316,Ямаа,,,,,,,,2.37,2.5,2,1.59,1.8,1.72,1.62,1.72,1.97,1.95,2.22,2.42,2.48,2.35,2.52,2.48,2.54,3.38,4.58,5.39,5.41,6.88,7.38,8.69,12.83,24.26,22.43,22.25,22.23,25.47,35.74,47.77,54.83,28.64,33.78,31.81,30.663,34.235,33.165,34.512,28.477,31.694,36.288,40.221
                    Зүүнбүрэн,34319,Бүгд,26.31,27.56,28.9,31.08,33.46,35.89,32.49,33.86,35.96,37.79,32.84,34.15,34.6,34.98,35.66,32.14,30.74,25.31,28.4,29.26,28.35,24.86,24.78,27.29,28.27,26.02,25.79,25.14,24.4,27.82,27.89,32.65,26.54,24.17,25.12,23.56,32.74,40.36,63.82,63.51,57.73,58.85,69.397,66.657,73.31,68.204,72.901,69.775,75.71,83.231,89.496
                    Зүүнбүрэн,34319,Адуу,1.01,0.91,0.92,0.98,1.06,1.09,0.92,0.77,0.95,0.88,0.88,0.9,0.97,0.97,1.01,1.02,1.06,1.07,1.09,1.18,1.4,1.36,1.36,1.41,1.44,1.45,1.47,1.19,1.21,1.28,1.24,1.17,1.1,1.17,1.1,1.04,1.19,1.5,1.99,2.04,2.1,2.11,2.697,2.697,3.198,3.295,3.766,3.868,4.228,4.511,4.604
                    Зүүнбүрэн,34319,Үхэр,3.45,3,3.31,3.79,4.12,4.37,3.66,3.44,3.03,3.16,2.86,2.95,3.01,3.09,3.13,3.06,3.05,2.8,2.77,3.18,3.14,2.8,2.77,2.74,3.05,3.31,3.12,2.62,2.94,2.93,3.11,3.53,3.3,2.87,2.74,2.86,3.96,5.29,7.39,7.51,6.81,7.24,8.332,8.521,9.423,9.355,10.103,11.39,12.393,13.155,13.597
                    Зүүнбүрэн,34319,Тэмээ,,,,0.01,,,,,,,,,,,,,,,,,,,0,0,,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,,0.01,,0.01,0.02,0.01,0.01,0.006,0.004,0.002,0,0,0,0,0,
                    Зүүнбүрэн,34319,Хонь,19.26,20.83,21.37,23.22,24.85,26.66,24.28,25.61,27.39,28.81,24.53,25.31,25.25,25.35,26.3,22.93,21.77,19.33,22.42,22.71,21.33,18.23,18,19.92,19.78,16.92,16.62,17.39,14.83,17.22,15.75,18.78,12.32,11.09,11.79,10.63,14.98,17.23,26.57,28.58,28.96,27.82,32.64,32.705,35.673,32.787,34.569,31.274,32.373,34.814,35.256
                    Зүүнбүрэн,34319,Ямаа,2.59,2.82,3.3,3.08,3.43,3.77,3.62,4.05,4.6,4.94,4.58,5,5.37,5.58,5.21,5.13,4.86,2.11,2.11,2.19,2.47,2.47,2.65,3.22,4,4.32,4.57,3.94,5.42,6.38,7.78,9.15,9.81,9.04,9.48,9.04,12.61,16.34,27.86,25.36,19.86,21.68,25.722,22.73,25.014,22.767,24.463,23.243,26.716,30.751,36.039
                    Мандал,34322,Бүгд,26.22,28.28,29,31.42,33.11,27.76,27.91,28.73,29.58,28.94,25.88,25.51,25.69,27.58,27.72,27.53,28.05,27.99,29.06,31.02,32.32,27.11,27.75,26.52,67.54,68.64,74.3,76.04,84.12,83.72,87.4,70.59,75.57,63.78,61.11,66.03,81.07,102.6,132.32,141.1,100.95,106.63,100.754,106.115,115.858,113.61,113.82,101.674,94.472,114.199,129.782
                    Мандал,34322,Адуу,2.14,2.37,2.24,2.36,1.85,1.97,2.06,2.07,2.02,1.96,2,1.97,2.06,2.04,2.12,2.2,2.29,2.26,2.33,2.18,2.35,2.26,2.32,3.08,7.01,7.51,7.25,7.34,8.09,7.67,7.35,7.01,6.45,5.69,5.62,5.65,6.58,6.77,8.09,7.73,8.33,9.67,8.764,9.646,10.996,11.248,11.803,11.818,12.101,13.402,14.631
                    Мандал,34322,Үхэр,6.27,6.77,6.82,7.54,8.16,7.44,6.87,6.77,7.45,6.86,6.19,5.49,5.61,6.5,6.08,5.29,5.38,5.44,5.61,6.35,6.61,5.52,5.34,4.42,14.99,16.61,17.32,17.25,19.33,17.34,17.48,13.75,13.82,11.92,11.86,12.65,14.68,17.93,22.43,25.47,21.79,25.11,24.243,25.604,30.029,32.19,33.409,27.224,25.698,31.117,35.453
                    Мандал,34322,Тэмээ,,,,,,,,,,,0,0,,0,,,,,,,,,,,0.01,0.03,0.04,0.04,0.03,0.03,0.12,0.1,0.11,0.09,0.14,0.11,0.1,0.1,0.1,0.09,0.07,0.08,0.078,0.061,0.064,0.056,0.054,0.05,0.063,0.051,0.034
                    Мандал,34322,Хонь,14.98,16.09,17,18.59,19.88,16.86,17.75,19.47,19.77,19.82,17.4,17.76,17.67,18.67,19.21,19.61,19.97,19.9,20.7,22.04,22.87,18.77,19.26,17.98,38.64,36.17,39.11,39.46,42.59,41.62,42.1,31.75,33.55,25.49,22.77,23.37,29.39,38,52.02,54.94,36.84,35.42,33.539,35.273,38.163,37.033,36.436,32.376,28.365,32.824,36.71
                    Мандал,34322,Ямаа,2.82,3.06,2.93,2.93,3.21,1.49,1.23,0.42,0.35,0.31,0.29,0.29,0.36,0.37,0.32,0.44,0.42,0.39,0.43,0.46,0.49,0.57,0.83,1.03,6.89,8.32,10.59,11.96,14.08,17.05,20.36,17.98,21.65,20.59,20.73,24.26,30.31,39.81,49.68,52.88,33.91,36.35,34.13,35.531,36.606,33.083,32.118,30.206,28.245,36.805,42.954
                    Орхон,34325,Бүгд,30.3,30.09,32.04,36.36,40.26,41.46,43.01,33.3,36.03,33.82,31.84,31.46,30.96,31.43,30.11,29.36,29.52,29.71,30.56,32.75,34.39,31.32,28.63,23.87,27.8,28.34,26.77,30.28,32.29,37.07,33.2,30.49,35.51,20.42,18.9,22.67,31.96,46.36,79.08,83.57,84.74,83.53,83.621,86.109,97.42,93.015,106.038,104.946,98.236,105.333,108.558
                    Орхон,34325,Адуу,1.24,1.27,1.09,1.16,1.3,1.2,1.25,1.07,2.02,1.93,1.89,1.99,1.9,1.84,1.1,1.08,1.06,1.04,1.08,1.16,1.21,1.24,1.35,1.67,2.04,2.09,2.09,2.22,2.17,2.48,2.31,2.46,2.82,2.36,1.99,1.52,1.52,1.63,2.55,2.76,3.4,3.48,3.994,4.258,5.013,5.387,6.098,6.374,5.933,5.837,6.069
                    Орхон,34325,Үхэр,2.99,2.99,3.1,3.62,4,4.34,4.74,3.89,3.56,3.6,3.43,3.58,3.53,3.54,3.63,3.55,3.78,3.83,3.97,4.62,4.84,4.8,4.84,4.38,5.23,5.13,5.33,5.82,6.15,6.95,6.36,5.6,5.35,2.28,2.15,2.46,3.03,3.94,6.04,7.36,8.41,8.77,9.5,10.619,11.995,12.215,13.061,13.131,11.437,11.624,13.061
                    Орхон,34325,Тэмээ,,,,0,0,0,0,0,,,,,,,,,,0.01,0,0,,,0,,,,,0,0,0,0,0,0.01,,,0.01,0.01,0.01,,,,,0,0,0,0,0,0,0,0,
                    Орхон,34325,Хонь,25.82,25.57,27.58,31.18,34.66,35.53,36.56,28.05,30.13,27.96,26.17,25.41,25.01,25.46,24.72,24.03,23.99,24.09,24.73,25.96,26.88,23.48,20.06,15.27,17.01,16.99,14.92,16.55,16.94,19.15,16.5,13.55,15.55,8.27,7.42,8.99,12.65,19.4,31.47,34.92,37.5,35.21,35.988,38.09,43.3,40.775,45.877,45.865,42.712,44.69,44.144
                    Орхон,34325,Ямаа,0.25,0.27,0.26,0.39,0.31,0.38,0.46,0.29,0.32,0.33,0.36,0.48,0.53,0.59,0.66,0.7,0.69,0.74,0.77,1.02,1.46,1.8,2.38,2.55,3.53,4.14,4.44,5.68,7.03,8.49,8.03,8.88,11.79,7.52,7.34,9.7,14.76,21.39,39.03,38.53,35.42,36.07,34.139,33.142,37.112,34.638,41.002,39.576,38.154,43.182,45.284
                    Орхонтуул,34328,Бүгд,24.27,24.99,24.84,27.62,32.59,35.26,37.39,40.25,39.85,36.71,33.92,35.65,37.69,38.26,39.74,36.44,37.08,38.36,39.78,41.7,44.62,41.59,42.19,34.97,39.6,44.03,46.85,52.82,57.57,62.92,77.74,77.43,53.69,30.56,28.8,33.99,45.34,68.18,121.08,138.67,153.13,154.88,170.865,180.819,207.798,186.72,216.06,184.757,182.194,212.56,231.121
                    Орхонтуул,34328,Адуу,1.64,1.54,1.33,1.67,1.9,1.98,2.02,2.06,2.01,1.98,1.84,1.8,1.86,2.01,2.02,2.08,2.2,2.19,2.33,2.58,2.86,3.01,3.48,3.73,4.09,4.8,5.11,5.88,5.93,6.26,7.31,7.21,5.52,4.29,3.4,3.75,4.18,5.97,8.46,7.98,9.54,10.13,11.022,11.693,12.928,12.078,13.726,13.068,12.562,14.171,14.776
                    Орхонтуул,34328,Үхэр,3.42,3.34,3.05,3.54,4.85,7.78,9.55,10.36,11.04,9.52,9.74,10.08,12.02,11.87,13.17,11.82,12.35,13.96,14.09,14.42,14.38,13.8,13.46,9.42,10.19,11.48,11.35,11.37,11.39,11.87,11.62,8.73,6.01,2.37,2.31,2.89,3.35,4.95,6.75,8.86,10.49,11.67,12.534,14.573,17.628,17.263,19.557,16.977,15.425,17.282,18.834
                    Орхонтуул,34328,Тэмээ,0.12,0.13,0.13,,0.13,0.14,0.15,0.17,0.17,0.17,0.17,0.18,0.2,0.2,0.21,0.2,0.2,0.2,0.22,0.26,0.26,0.26,0.25,0.24,0.25,0.26,0.29,0.32,0.33,0.29,0.42,0.35,0.33,0.26,0.19,0.15,0.22,0.13,0.25,0.25,0.41,0.35,0.326,0.363,0.377,0.36,0.41,0.403,0.382,0.396,0.362
                    Орхонтуул,34328,Хонь,16.96,17.85,18.24,20.13,23.13,22.62,23.22,25.29,24.05,22.55,20.22,21.27,21.02,21.69,21.59,19.5,19.45,19.01,19.92,20.73,23.32,20.29,20.12,17.18,19.29,20.75,21.54,23.88,26.44,29.72,36.35,36.07,24.12,12.26,11.38,13.61,17.98,26.29,51.45,64.7,73.25,73.55,83.512,89.51,102.616,91.188,106.511,88.264,89.219,101.313,109.509
                    Орхонтуул,34328,Ямаа,2.14,2.13,2.09,2.29,2.57,2.74,2.46,2.37,2.58,2.48,1.95,2.33,2.6,2.49,2.75,2.84,2.88,3,3.22,3.72,3.81,4.23,4.88,4.4,5.79,6.75,8.56,11.37,13.49,14.79,22.04,25.07,17.7,11.4,11.52,13.59,19.61,30.84,54.17,56.88,59.44,59.18,63.471,64.68,74.249,65.831,75.856,66.045,64.606,79.398,87.64
                    Сайхан,34331,Бүгд,,,,,,,,13,16.83,17.54,18.92,20.52,20.12,22.04,23.09,23.84,24.74,26.6,27.65,28.4,28.84,29.49,25.95,20.61,32.41,32.57,32.32,28.74,30.5,43.55,45.37,45.35,35.8,32.18,32.73,37.34,49.24,67.91,84.22,90.1,76.69,71.7,72.976,73.656,86.465,82.951,97.064,93.147,94.717,105.04,120.004
                    Сайхан,34331,Адуу,,,,,,,,0.55,0.69,0.7,0.76,0.88,0.92,0.97,0.98,1.01,1.05,1.08,1.1,1.2,1.26,1.29,1.3,1.46,2.11,2.18,2.2,1.99,2.09,2.85,2.68,3.14,2.76,2.61,2.48,2.2,2.05,2.17,2.76,3.06,3.43,3.8,3.98,4.001,4.55,4.485,5.458,5.87,5.306,5.145,5.369
                    Сайхан,34331,Үхэр,,,,,,,,0.85,2.12,2.27,2.55,3.13,3,3.16,3.18,4.19,3.78,4.74,4.27,3.78,3.69,3.91,3.46,3.24,5.18,4.93,4.77,4.31,4.93,6.37,6,5.68,4.52,2.93,3.02,3.54,4.15,5.21,6.24,7.29,7.15,7.83,8.923,9.96,11.986,11.727,13.013,13.144,11.842,12.339,13.437
                    Сайхан,34331,Тэмээ,,,,,,,,,,,0,0,0,0.01,0,0,0,,,,,0.01,,,,,,,0,0.01,0.01,0.03,0.02,0.01,0.01,0,0,0,0.01,0.01,0,,0,0,0,0,0,0,0,0,
                    Сайхан,34331,Хонь,,,,,,,,11.44,13.86,14.32,15.27,16.04,15.63,17.2,18.2,17.85,18.99,19.8,21.04,21.9,21.86,21.32,18.41,13.04,18.85,18.99,18.19,15.08,14.95,21.92,23.08,22.1,15.17,14.16,14.42,17.25,22.49,30.95,38.1,43.54,37.46,33.1,35.222,34.897,41.259,39.659,46.802,43.972,45.409,46.814,54.356
                    Сайхан,34331,Ямаа,,,,,,,,0.15,0.17,0.25,0.33,0.46,0.56,0.71,0.73,0.79,0.92,0.98,1.24,1.53,2.03,2.98,2.79,2.87,6.27,6.47,7.17,7.37,8.53,12.41,13.61,14.4,13.33,12.47,12.81,14.35,20.55,29.59,37.12,36.2,28.63,26.97,24.851,24.798,28.67,27.08,31.791,30.161,32.16,40.742,46.842
                    Сант,34334,Бүгд,24.77,26,28.47,32.75,34.12,35.06,31.75,22.39,21.76,24.42,21.19,24.65,25.81,30.49,27.7,24.12,27.27,20.88,22.27,24.14,26.93,27.44,24,22.9,23.72,22.03,20.49,20.01,22.14,24.19,23.47,26.44,26.86,22.55,23.87,29.77,36.7,45.93,69.27,69.5,62.56,63.64,60.586,63.021,69.356,69.5,81.219,83.054,83.635,85.481,95.258
                    Сант,34334,Адуу,1.48,1.42,1.37,1.5,1.78,1.53,1.78,1.53,1.25,1.23,1.27,1.3,1.3,1.43,1.49,1.52,1.57,1.15,1.24,1.33,1.61,1.55,1.32,1.28,1.23,1.25,1.28,1.15,1.2,1.23,1.17,1.53,1.29,1.34,1.25,1.32,1.55,1.86,2.42,2.54,2.78,2.89,2.804,3.254,3.654,3.613,4.208,4.556,4.797,5,5.217
                    Сант,34334,Үхэр,3.82,4.09,4.22,4.56,4.94,5.1,4.8,4.73,3.62,3.86,3.61,3.84,4.1,3.97,3.94,3.84,4.18,2.27,2.55,3.36,4.27,4.55,4.2,4.06,4.22,3.9,3.75,3.66,4.09,4.48,4.06,3.91,3.41,2.34,2.3,2.79,3.18,3.97,5.19,5.86,6.24,6.86,7.099,7.852,9.078,9.435,10.933,11.347,11.096,11.107,12.768
                    Сант,34334,Тэмээ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.01,0.01,0.06,0.04,0,,,0.04,0.05,0.08,0.06,0.03,0.002,0.004,0.003,0.004,0.004,0.003,0.01,0.002,0.006
                    Сант,34334,Хонь,19.11,20.08,22.43,25.91,26.88,27.86,24.53,15.53,16.52,19.02,16.04,19.24,20.17,24.9,22.03,18.47,21.22,17.21,18.09,18.91,20.26,20.46,17.67,16.36,16.46,15.01,12.93,11.97,12.77,13.52,12.18,12.56,11.58,9.06,9.24,12.32,15.02,18.35,31.67,33.06,30.37,29.92,28.583,30.62,33.799,33.884,39.67,40.694,40.773,41.301,43.813
                    Сант,34334,Ямаа,0.36,0.4,0.45,0.78,0.51,0.57,0.64,0.59,0.37,0.3,0.28,0.27,0.25,0.19,0.23,0.29,0.3,0.26,0.4,0.54,0.79,0.89,0.82,1.21,1.81,1.87,2.52,3.23,4.09,4.96,6.05,8.44,10.52,9.78,11.08,13.34,16.96,21.72,29.94,27.96,23.13,23.95,22.098,21.291,22.822,22.564,26.404,26.454,26.959,28.071,33.454
                    Түшиг,34337,Бүгд,26.75,25.33,28.67,30.09,32.74,35.3,29.57,16.22,15.27,14.74,11.12,12.88,13.28,13.78,15.1,14.06,13.8,14.95,15.88,16.43,16.98,17.89,17.94,16.19,16.43,14.08,14.31,14.85,17.04,17.23,17.42,17.13,18.77,18.35,17.34,19.31,,28.66,36.91,,35.28,30.19,31.48,31.791,37.256,43.114,50.423,58.832,60.079,59.47,61.544
