"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                Эрдэнэбулган,26501,Тэмээ,0,,,,,,0,0,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,0,0,0,0,0.002,0.002,0.002,0.003,0.003,0.023,0.025,0.02,
                Эрдэнэбулган,26501,Хонь,0.24,0.21,0.2,0.71,0.42,0.47,0.47,0.46,0.67,0.66,0.99,1.05,8.87,8.22,8.58,8.02,8.86,9.95,11.76,13.83,19.95,22.69,33.12,26,31,31.02,26.22,27.51,29.99,35.02,36.84,32.12,24.71,23.09,25.73,33.46,39.52,45.48,52.69,58.63,33.12,42.01,54.768,65.161,75.868,81.545,95.815,97.969,106.139,123.056,113.327
                Эрдэнэбулган,26501,Ямаа,0.1,0.13,0.14,0.14,0.06,0.11,0.13,0.18,0.26,0.21,0.24,0.36,1.33,1.19,1.32,1.33,1.69,1.95,2.35,2.77,4.14,5.39,8.64,8.47,11.17,12.7,12.81,15.63,18.34,21.75,26.66,24.08,22.08,23.73,27.94,35.83,39.44,43.79,51.15,51.56,26.24,34.27,38.927,45.493,51.17,51.868,58.316,59.237,64.055,71.236,70.657
                Батцэнгэл,26504,Бүгд,138.01,141.68,137.87,138.59,141.97,141.41,132.49,128.3,128.59,124.66,124.64,128.54,123.38,113.36,106.78,96.46,92.97,95.94,99.91,103.01,108.82,110.95,113.94,121.28,132.3,106.9,122.35,137.68,160.06,183.63,197.56,150.23,147.51,143.39,157.25,175.13,199.28,224.66,260.96,277.4,194.83,229.31,274.899,291.891,320.005,324.746,372.546,401.316,389.834,433.728,406.398
                Батцэнгэл,26504,Адуу,20.05,19.18,18.42,17.66,17.77,18.29,17.67,17.81,17.28,16.28,15.75,16.23,17.2,17.2,17.05,16.68,17.44,17.67,17.87,17.88,18.53,17.96,16.06,16.17,17.98,17.19,19.01,19.7,22.12,24.46,25.03,18.42,17.73,16.28,16.97,17.2,17.97,19.45,20.77,22.01,16.65,19.34,21.871,24.395,27.244,28.02,31.286,32.757,30.06,34.099,32.724
                Батцэнгэл,26504,Үхэр,16.58,16.45,15.49,15.2,15.66,16.08,15.75,15.88,16.23,16.24,15.16,14.98,15.36,15,14.76,14.09,14.67,15.14,15.22,15.77,16.59,16.45,15.97,16.76,18.11,17.67,19.33,21.14,22.86,25.83,26.37,13.59,12.56,9.21,9.85,11.26,13.02,15.28,17.54,20.08,14.77,17.2,19.711,22.657,26.542,27.99,32.658,35.609,29.563,33.044,31.277
                Батцэнгэл,26504,Тэмээ,0.19,0.2,0.21,0.18,0.18,0.2,0.19,0.16,0.16,0.14,0.12,0.12,0.14,0.44,0.16,0.14,0.16,0.15,0.42,0.18,0.19,0.18,0.15,0.13,0.11,0.1,0.09,0.08,0.09,0.14,0.13,0.06,0.06,0.08,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.039,0.024,0.034,0.027,0.03,0.039,0.046,0.036,0.018
                Батцэнгэл,26504,Хонь,82.29,86.54,84.14,84.3,87.25,86.71,80.85,78.01,77.68,74.84,76.26,79.51,72.72,64.48,59.06,51.85,47.93,48.44,50.32,52.5,55.95,58.53,61.6,64.77,67.98,46.67,52.51,58.97,68.77,80.74,88.8,70.13,67.42,63.82,69.87,80.39,92.46,105.04,124.05,136.05,95.94,114.13,145.587,154.651,170.193,176.602,206.801,227.303,226.417,249.728,237.566
                Батцэнгэл,26504,Ямаа,18.9,19.31,19.61,21.24,21.12,20.13,18.04,16.43,17.24,17.17,17.36,17.7,17.96,16.24,15.76,13.7,12.78,14.54,16.08,16.68,17.56,17.83,20.17,23.46,28.12,25.27,31.41,37.8,46.22,52.46,57.24,48.03,49.74,54.01,60.5,66.24,75.79,84.84,98.55,99.22,67.42,78.6,87.691,90.164,95.992,92.107,101.771,105.608,103.748,116.821,104.813
                Булган,26507,Бүгд,39.28,40.24,40.49,42.41,43.43,44.31,40.28,39.92,41.2,41.78,40.32,41.73,40.89,41.21,41.52,36.75,38.04,37.28,38.68,41.54,41.85,41.48,42.07,33.9,34.98,35.07,34.38,36.81,39.95,43.27,40.83,37.51,37.73,39.34,41.98,42.75,49.07,58.34,71.22,78.43,57.16,65.39,72.515,85.326,93.138,96.508,112.876,133.046,145.752,158.327,131.203
                Булган,26507,Адуу,6.26,6.24,6.1,6.23,6.32,6.37,5.71,5.36,5.03,4.98,4.71,5.08,5.37,5.65,5.83,5.63,5.9,5.09,5.13,5.14,5.13,4.8,4.81,4.52,4.9,5.35,5.64,5.57,6.11,6.73,6.6,5.49,5.52,5.28,5.27,4.85,4.8,5.49,6.27,6.64,6.24,7.07,7.789,8.181,8.846,9.62,11.017,12.904,14.634,15.797,14.223
                Булган,26507,Үхэр,7.87,7.71,7.77,7.92,8.23,8.44,8.4,8.33,8.63,8.84,8.51,8.69,9.22,9.57,9.6,9.67,10.01,9.18,8.97,10.17,9.75,9.71,10.15,8.99,9.61,10.17,10.67,11.67,12.87,13.8,13.09,10.59,10.02,9.63,9.91,10.18,10.95,12.61,14.82,16.78,13.78,15.61,17.95,20.788,23.914,28.008,33.381,39.608,44.056,49.777,45.931
                Булган,26507,Тэмээ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,0,0,0,0,0,0,0,0,
                Булган,26507,Хонь,21.35,22.22,22.55,24.04,24.45,24.82,22,22.2,23.09,23.67,22.92,23.47,21.81,21.84,21.88,17.54,18.25,19.48,20.46,21.42,21.68,21.6,21.35,15.22,14.71,13.05,11.05,11.13,11.4,12.28,10.41,10.19,9.56,9.38,10.38,10.91,13.12,16.38,20.49,24.41,15.45,18.83,20.785,25.062,28.582,29.411,33.794,41.396,44.479,47.652,36.898
                Булган,26507,Ямаа,3.79,4.07,4.08,4.22,4.43,4.68,4.18,4.03,4.46,4.29,4.19,4.49,4.5,4.16,4.2,3.91,3.87,3.53,4.11,4.81,5.29,5.37,5.76,5.17,5.77,6.51,7.02,8.44,9.57,10.45,10.73,11.25,12.61,15.05,16.43,16.81,20.19,23.86,29.64,30.6,21.7,23.89,25.991,31.295,31.796,29.469,34.684,39.138,42.583,45.101,34.151
                Жаргалант,26510,Бүгд,56.95,63.74,65.47,64.45,68.29,67.62,68.17,65.7,68.03,68.38,69.91,70.81,75.01,71.57,71.6,66.43,67.58,69.46,75.98,81.82,88.69,83.4,73.08,75.69,84.62,86.34,86.77,98.1,106.75,113.91,105.1,89.99,89.89,102.84,104.4,111.84,124.94,138.54,163.33,173.12,125.3,153.78,169.106,189.172,219.573,232.138,273.713,239.723,262.311,286.541,234.872
                Жаргалант,26510,Адуу,6.44,6.79,6.96,6.87,6.97,7.1,7.1,6.75,6.05,6.17,6.12,6.33,6.61,6.7,7.13,7.23,7.35,7.32,7.8,7.89,8.33,8.01,7.56,8.46,9.55,9.99,10.74,11.67,11.98,12.68,10.89,8.99,8.47,8.88,7.96,7.64,7.45,7.3,7.58,7.87,7.06,8.16,8.407,9.022,10.389,11.166,12.835,12.591,13.543,14.772,13.194
                Жаргалант,26510,Үхэр,10.38,11.2,11.04,11.02,11.71,11.84,11.69,10.97,11.19,11.44,10.99,11.08,11.55,11.65,12.07,11.58,11.96,12.32,12.76,13.5,14.66,13.86,13.27,15.51,18.04,18.13,20.66,22.94,23.82,25.12,21.52,14.69,14.33,14.61,13.56,13.96,14.65,15.93,18.12,19.44,14.4,17.21,17.425,19.716,23.003,25.02,28.385,27.018,28.956,32.349,29.716
                Жаргалант,26510,Тэмээ,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0.01,0,,0,0,0,0,0,0,0.003,0.003,0.004
                Жаргалант,26510,Хонь,31.45,35.6,36.69,36.3,39.28,38.23,39.53,38.31,40.27,40.07,41.78,42.29,44.68,41.46,41.45,37.31,37.88,38.96,43.04,47.34,52.54,49.29,41.3,39.35,42.31,42.38,37.51,41.55,45.76,48.89,45.73,40.62,40,45.55,47.07,52.43,59.97,68.13,80.63,88.88,61.32,75.49,89.165,100.572,116.421,123.601,146.584,126.573,136.505,146.275,110.468
                Жаргалант,26510,Ямаа,8.67,10.15,10.78,10.24,10.32,10.45,9.85,9.66,10.51,10.7,11.02,11.1,12.18,11.77,10.95,10.31,10.39,10.85,12.38,13.1,13.16,12.24,10.95,12.37,14.72,15.84,17.86,21.95,25.19,27.22,26.97,25.68,27.1,33.8,35.81,37.82,42.88,47.18,57,56.93,42.54,52.92,54.109,59.862,69.76,72.351,85.909,73.541,83.304,93.142,81.49
                    Их тамир,26513,Бүгд,98.22,102.33,102.39,101.41,104.55,106.93,103.24,103.65,105.33,101.95,102.34,106.65,105.37,100.96,100.29,87.98,90.01,88.48,84.84,88.43,92.02,93.5,90.24,92.06,96.49,95.27,101.17,111.65,124.77,142.81,144.55,138.18,130.08,139.25,152.66,161.03,177.85,200.09,245.8,259.8,186.46,200.63,229.131,256.511,283.58,300.654,338.655,358.508,370.05,403.263,358.973
                    Их тамир,26513,Адуу,13.46,13.29,13.12,12.98,13.83,14.06,13.28,12.43,11.54,11.14,10.74,11,11.59,12.09,12.37,12.05,12.29,11.19,10.82,10.33,10.43,10.72,10.42,10.88,11.26,11.89,12.75,12.95,14.45,16.53,17.63,17.14,16.21,16.56,17.02,15.91,15.55,15.76,18.38,19.58,17.72,17.57,18.391,19.76,21.085,22.394,24.961,27.071,27.754,29.973,27.966
                    Их тамир,26513,Үхэр,15.23,15.56,15.37,15.52,15.95,16.33,16.12,15.89,16.59,16.17,15.94,16.32,16.37,16.52,16.08,15.95,16.45,16.23,16.42,16.42,17.24,18.08,17.12,17.8,18.94,20.29,23.52,25.46,28.23,31.7,31.77,26.42,23.89,20.98,22.63,24.12,26.11,29.6,34.43,36.82,26.72,28.7,33.265,38.977,44.614,48,55.036,60.436,57.139,65.795,65.346
                    Их тамир,26513,Тэмээ,0,0,,0,0,0,,0,0,0,0,0,,,,0,0,,,,,0,0.01,0.01,,,,,,0,0.01,0.01,0.01,0.01,0.01,0,0,0,,,0,,0,0,0,0,0.03,0.035,0.04,0.04,0.043
                    Их тамир,26513,Хонь,60.96,64.3,64.58,64.11,66.08,67.8,65.21,66.8,68.18,65.59,66.32,69.44,66.73,62.1,61.84,51.05,52.05,52.04,48.46,52.06,54.65,54.61,51.66,49.86,50.26,44.94,44.07,48.33,53.13,62.79,61.18,57.31,51.22,55.16,60.36,65.6,74.12,85.23,107.11,115.86,82.97,89.14,106.802,121.294,137.098,147.577,167.445,180.114,188.528,203.94,176.142
                    Их тамир,26513,Ямаа,8.56,9.18,9.32,8.79,8.68,8.74,8.64,8.53,9.02,9.05,9.34,9.89,10.69,10.25,10,8.92,9.22,9.03,9.14,9.62,9.69,10.08,11.03,13.51,16.03,18.15,20.84,24.91,28.96,31.78,33.96,37.31,38.75,46.54,52.64,55.41,62.06,69.49,85.89,87.55,59.04,65.22,70.673,76.48,80.783,82.683,91.183,90.852,96.589,103.515,89.476
                    Өгийнуур,26516,Бүгд,83.75,82.47,83.89,81.76,86.97,85.22,82.6,54.53,59.12,62.5,67.94,72.46,89.94,61.47,63.53,59.37,60.3,62.81,69.48,78.31,86.1,89.36,84.25,85.14,90.03,83.11,95.01,111.44,127.89,144.72,135.73,95.23,67.73,77.05,86.68,108.78,129.87,157.79,163.31,161.74,152.71,166.35,202.736,217.477,232.959,252.767,291.549,291.364,278.29,324.463,315.061
                    Өгийнуур,26516,Адуу,15.19,13.61,12.92,11.7,12.25,12.45,12.42,11.45,12.67,12.68,12.5,12.87,19.41,13.32,13.72,12.81,13.54,13.53,14.27,14.49,14.67,14.65,12.7,12.5,13.41,13.45,15.26,16.77,18.45,20.95,19.87,12.87,8.23,8.36,9.07,10.28,11.65,12.87,12.69,11.85,8.88,9.86,11.436,12.785,14.376,15.941,17.885,17.68,12.931,15.62,15.023
                    Өгийнуур,26516,Үхэр,12,10.86,10.37,10.09,10.85,11.42,11.64,9.58,10.14,10.54,10.52,11.12,12.06,10.42,10.53,9.91,10.53,11.27,11.97,13.3,14.31,14.13,12.78,13.16,14.33,14.5,16.14,18.18,20.17,22.18,21.04,9.27,5.87,5.1,5.64,7.09,8.53,10.3,10.1,10.48,8.1,8.95,10.87,13.088,15.187,17.034,19.981,20.112,13.543,15.69,15.35
                    Өгийнуур,26516,Тэмээ,0.6,0.58,0.57,0.55,0.55,0.54,0.47,0.59,0.59,0.62,0.65,0.7,0.76,0.54,0.73,0.72,0.76,0.79,0.49,0.87,0.9,0.55,0.23,0.18,0.15,0.11,0.11,0.12,0.12,0.12,0.14,0.1,0.25,0.26,0.3,0.3,0.33,0.36,0.35,0.41,0.46,0.46,0.299,0.339,0.398,0.29,0.349,0.448,0.367,0.473,0.456
                    Өгийнуур,26516,Хонь,46.24,48.36,50.22,49.72,52.8,51.11,48.5,27.26,28.84,30.92,35.45,38.87,45.36,29.75,30.42,28.17,27.4,28.61,32.72,37.28,42.06,45.07,43.21,43.12,43.55,36.62,40.43,47.33,54.14,62.36,59.8,45.2,32.09,35.66,39.1,49.69,58.87,71.53,78.09,81.65,81.33,87.82,109.362,117.415,128.131,137.598,158.825,161.653,164.757,189.984,184.461
                    Өгийнуур,26516,Ямаа,9.72,9.07,9.81,9.71,10.51,9.69,9.57,5.65,6.88,7.75,8.82,8.91,12.34,7.44,8.14,7.76,8.07,8.62,10.03,12.37,14.16,14.95,15.34,16.17,18.59,18.44,23.07,29.04,35,39.11,34.89,27.79,21.29,27.67,32.57,41.41,50.49,62.73,62.08,57.35,53.94,59.27,70.769,73.85,74.867,81.904,94.509,91.471,86.692,102.696,99.771
                    Өлзийт,26519,Бүгд,68.27,72.08,71.28,71.48,73.27,76.14,77.08,101.67,75.1,75.87,77.82,81.31,81.74,69.29,65.94,62.31,58.63,58.41,61.88,66.48,75.21,77.42,75.87,64.86,67.97,66.29,73.68,82.64,93.9,106.79,107.5,93.26,87.43,76.34,86.13,102.93,126.3,152.67,198.61,197.38,149.56,156.85,190.714,214.707,234.305,242.909,282.624,304.291,302.965,353.24,324.613
                    Өлзийт,26519,Адуу,9.19,8.94,8.35,7.48,7.76,7.95,7.96,8.03,8.06,8.14,8.27,8.64,9.19,9.03,9.51,9.81,10,10.1,9.92,9.77,10.22,10.6,9.63,9.02,9.45,10.22,11.29,11.55,12.85,15.18,14.31,12.01,10.59,8.48,8.39,8.74,9.58,10.32,11.95,12.75,10.77,11.11,12.817,15.155,16.418,18.239,19.354,20.143,18.726,21.323,19.61
                    Өлзийт,26519,Үхэр,9.19,9.45,9.33,8.73,9,9.18,9.26,9.32,9.85,9.92,10.2,10.21,11.07,11.21,10.89,10.61,11.26,11.23,10.83,11.47,12.66,13.08,12.21,9.83,10.84,12.22,13.54,14.81,16.31,18.31,17.6,9.75,7.73,3.54,3.64,4.46,5.44,6.76,8.52,9.83,8.17,8.76,10.257,12.737,15.027,16.414,18.026,18.806,14.57,16.535,15.372
                    Өлзийт,26519,Тэмээ,0.16,0.14,0.13,0.12,0.11,0.11,0.1,0.41,0.44,0.44,0.46,0.44,0.47,0.69,0.44,0.41,0.42,0.43,0.83,0.41,0.4,0.26,0.09,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.32,0.329,0.312,0.311,0.346,0.31,0.236,0.215,0.192
                    Өлзийт,26519,Хонь,37.82,41.35,40.53,42.1,43.37,45.79,46.41,72.37,43.53,43.45,44.49,47.6,46.18,36.84,34.03,32.23,28.69,28.22,30.99,34.16,39.92,40.59,39.92,32.62,32.15,27.39,29.21,32.86,37.01,43.43,45.25,41.35,37.99,35.12,39.43,47.79,58.06,71.17,96.96,102.69,78.76,81.64,103.251,116.184,128.523,134.349,160.095,174.325,180.21,206.563,187.991
                    Өлзийт,26519,Ямаа,11.91,12.19,12.93,13.06,13.03,13.11,13.35,11.54,13.23,13.92,14.4,14.42,14.84,11.53,11.08,9.24,8.26,8.43,9.31,10.68,12.01,12.89,14.03,13.32,15.48,16.41,19.6,23.4,27.68,29.83,30.31,30.11,31.09,29.19,34.66,41.94,53.21,64.41,81.18,72.09,51.83,55.31,64.069,70.302,74.025,73.596,84.803,90.707,89.223,108.604,101.448
                    Өндөр-Улаан,26522,Бүгд,98.1,101.04,97.79,100.94,104.1,105.37,94.12,81.41,84.08,87.07,87.54,90.73,90.31,84.19,82.15,80.1,81.18,80.72,82.41,85.06,90.11,89.52,88.96,93.16,101.97,96.21,98.73,113.53,124.49,138.3,141.11,119.18,121.28,134.21,141.3,157.07,179.62,199.53,233.58,240.35,195.65,221,228.997,255.263,292.522,300.666,328.226,348.435,367.452,406.349,349.198
                    Өндөр-Улаан,26522,Адуу,16.07,16.43,16.03,15.6,15.59,15.77,14.6,13.27,12.35,11.91,11.46,11.76,11.71,11.45,11.41,11.44,11.25,10.86,10.88,11.1,12.02,12.71,12.09,13.21,14.45,14.43,15.9,17.22,18.43,20.33,19.43,16.73,16.38,16.88,15.96,15.32,15.26,15.74,17.23,17.93,16.83,18.69,18.145,19.932,22.236,23.057,25.182,27.848,29.239,31.752,28.14
                    Өндөр-Улаан,26522,Үхэр,17.66,17.91,17.45,17.53,18.04,18.81,18.77,17.73,18.28,18.39,18.12,18.65,18.82,18.07,17.64,17.74,17.6,17.33,16.93,17.42,18.56,19.79,20.16,22.24,24.59,24.68,27.64,31.52,34.17,38.25,37.88,28.01,27.38,26.69,27.32,29.82,33.05,35.77,39.13,40.27,31.06,35.55,36.683,41.569,48.689,51.01,54.043,58.127,60.707,69.467,66.74
                    Өндөр-Улаан,26522,Тэмээ,0.09,0.1,0.09,0.09,0.1,0.1,0.02,0,,,,,,0.01,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,
                    Өндөр-Улаан,26522,Хонь,56.19,58.3,56.33,59.48,61.81,61.69,52.84,43.97,46.3,49.42,50.41,52.83,51.8,47.69,46.25,44.13,45.69,46.23,47.67,48.21,51.04,48.46,47.41,46.72,49.37,43.46,39.02,44.36,48.04,53.54,54.95,46.98,46.97,53.32,57.69,66.57,77.58,88.24,107.08,114.41,94.92,107.26,117.344,132.764,153.465,158.235,177.545,190.069,198.551,216.093,177.878
                    Өндөр-Улаан,26522,Ямаа,8.1,8.3,7.89,8.24,8.56,9.01,7.88,6.44,7.14,7.36,7.55,7.49,7.98,6.98,6.85,6.79,6.65,6.3,6.94,8.33,8.49,8.57,9.31,11,13.56,13.64,16.16,20.43,23.84,26.17,28.86,27.47,30.56,37.32,40.34,45.37,53.74,59.78,70.13,67.75,52.83,59.51,56.825,60.998,68.132,68.364,71.456,72.391,78.955,89.037,76.44
                    Тариат,26525,Бүгд,94.44,100.49,103.2,104.94,108.12,110,106.56,100.34,104.11,108.05,108.24,111.12,101.57,95.03,88.57,89.06,91.08,93.12,94.03,98.54,109.13,96.43,96.11,98.47,106.53,108.12,116.23,124.34,126.5,134.81,120.98,76.72,80.02,90.99,101.28,116.08,133.42,148.98,183.93,190.26,168.93,184,173.261,192.222,220.273,233.739,239.199,265.303,292.182,333.785,272.089
                    Тариат,26525,Адуу,9.63,9.68,9.71,9.39,9.54,9.78,8.82,8.25,7.83,7.86,7.79,7.98,8.37,8.25,8.18,8.14,8.63,8.87,9,8.94,9.54,9.15,9.45,10.29,11.85,13.03,13.88,14.41,14.53,15.32,13.43,8.56,8.14,8.45,8.24,8.04,7.72,7.71,8.67,9.2,9.19,9.86,9.513,10.43,11.505,12.365,13.432,15.236,16.956,19.364,17.346
                    Тариат,26525,Үхэр,22.49,24.13,24.17,24.32,25.9,26.61,26.33,25.37,27.17,27.94,26.84,27.45,27.25,26.9,26.3,26.13,26.71,26.34,26.42,26.79,29.36,26.07,25.51,26.84,29.97,32.12,35.08,37.66,38.7,42.29,37.26,19.63,20.15,20.9,22.41,24.54,26.53,28.51,33.24,34.24,29.51,31.3,30.364,34.248,39.17,42.092,40.796,44.149,47.682,56.711,54.322
                    Тариат,26525,Тэмээ,0.19,0.19,0.18,0.16,0.2,0.2,0.17,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,0,0,0,0,0,0,0.002,0,
                    Тариат,26525,Хонь,56.19,60,62.28,64.2,65.59,66.4,64.63,60.56,62.74,65.67,66.93,68.87,59.28,53.62,47.85,49.16,49.85,51.86,52.34,56.14,62.94,54.48,53.78,52.44,53.82,50.72,52.87,55.38,54.92,57.41,50.51,32.18,32.52,36.46,40.8,47.83,56.2,63.66,81.99,88.13,79.64,87.6,85.815,95.608,111.194,118.499,125.186,141.153,156.357,178.451,140.305
                    Тариат,26525,Ямаа,5.94,6.5,6.85,6.87,6.89,7.02,6.61,6.14,6.35,6.57,6.66,6.81,6.66,6.25,6.22,5.62,5.89,6.05,6.26,6.67,7.29,6.74,7.37,8.9,10.87,12.24,14.38,16.88,18.34,19.79,19.77,16.34,19.2,25.17,29.81,35.68,42.96,49.1,60.03,58.69,50.6,55.23,47.569,51.936,58.404,60.783,59.785,64.765,71.185,79.259,60.116
                    Төвшрүүлэх,26528,Бүгд,44.44,43.51,45.77,46.08,48.08,50.18,51.51,42.01,35.88,37.14,38.97,40.86,43.53,37.06,32.65,30.05,31.67,34.85,37.59,38.37,40.42,45.1,45.41,47.28,54.48,55.75,57.98,62.01,67.98,74.4,70.25,53.2,50.11,55.43,60.76,72.25,87.35,103.66,108.9,127.41,48.57,60.9,76.46,85.766,109.611,116.104,135.267,155.28,161.413,180.771,166.909
                    Төвшрүүлэх,26528,Адуу,4.22,4.27,4.21,4.24,4.48,4.91,5.1,5.27,4.01,4.12,3.95,3.96,4.15,4.16,4.16,4.31,4.55,4.93,4.9,4.9,5.53,5.71,6.21,6.7,7.53,8.2,8.71,8.86,9.64,10.55,9.77,6.95,6.14,6.81,7.27,7.98,8.93,9.83,9.78,10.4,2.94,3.85,4.827,5.677,7.341,8.017,9.665,11.123,11.475,12.152,11.205
                    Төвшрүүлэх,26528,Үхэр,6.86,6.15,6.55,7.12,7.45,8.09,8.36,8.5,9.41,10.23,9.71,8.95,9.4,9.34,9.26,8.69,9.35,9.31,9.43,10.18,10.86,11,9.7,8.57,9.99,10.13,9.85,10.2,10.15,10.88,9.73,3.85,3.26,3.26,3.55,4.12,4.81,5.7,6.19,6.66,3.55,4.5,5.708,7.206,9.43,10.623,12.887,15.478,15.509,16.111,14.066
                    Төвшрүүлэх,26528,Тэмээ,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.09,,,,0,0,0,0,0,0,0,0,0,
                    Төвшрүүлэх,26528,Хонь,32.64,32.38,34.3,33.94,35.44,36.34,37.07,27.36,21.75,22.15,24.72,27.32,29.16,22.83,18.36,16.03,16.62,19.19,21.66,21.46,21.51,24.71,24.7,25.69,28.36,27.2,26.91,27.62,30.11,33.39,31.6,24.59,23.07,23.93,25.65,30.08,37.44,44.97,47.97,59.37,22.99,27.93,36.537,40.889,51.606,53.81,62.047,73.882,76.363,85.93,79.869
                    Төвшрүүлэх,26528,Ямаа,0.72,0.7,0.71,0.78,0.72,0.85,0.97,0.88,0.7,0.65,0.59,0.62,0.82,0.73,0.87,1.01,1.16,1.41,1.6,1.83,2.52,3.68,4.8,6.32,8.6,10.22,12.51,15.34,18.07,19.59,19.15,17.8,17.63,21.43,24.29,30.08,36.02,43.07,44.96,50.97,19.1,24.62,29.388,31.994,41.234,43.654,50.668,54.797,58.066,66.578,61.769
                    Хайрхан,26531,Бүгд,73.28,78.54,77.21,72.6,76.36,72.33,70.8,68.5,69.14,68.4,70.8,72.87,55.84,53.58,51.6,48.98,51.22,54.04,58.36,62.26,66.68,67.92,69.82,75.68,83.76,88.53,95.05,107.89,115.98,117.53,114.03,98.32,102.37,112.55,111.69,122.18,139.63,159.12,200.28,217.7,188.45,202.47,222.24,250.207,290.717,289.979,326.972,372.723,404.174,453.548,368.271
                    Хайрхан,26531,Адуу,14.62,15.49,14.04,13.09,13.6,13.55,13.35,13.05,13.21,12.95,12.91,12.49,5.3,5.48,5.27,5.14,4.97,5.35,5.51,5.81,5.94,6.18,6.49,7.82,9.46,10.89,11.75,12.95,14.14,15.3,14.08,11.21,11.5,11.85,11.27,11.35,12.71,13.45,16.65,18.13,17.87,19.31,20.321,23.433,26.719,26.486,27.338,30.203,30.357,33.732,28.969
                    Хайрхан,26531,Үхэр,10.61,11.32,10.98,10.63,10.63,10.75,10.54,10.43,10.87,10.1,9.23,9.18,7.72,7.64,7.7,7.41,7.93,8.66,9.06,9.73,10.3,9.87,9.92,11.19,13.27,15.08,16.31,17.82,19.02,19.62,16.82,10.24,10.04,8.67,8.15,8.55,9.74,10.96,13.87,15.97,15.45,17.02,17.462,19.387,23.715,23.67,23.969,26.351,25.733,28.415,24.716
                    Хайрхан,26531,Тэмээ,0.12,0.12,0.12,0.11,0.12,0.1,0.05,,,,,,,0.15,,,,,0.17,,,,0,0,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,
                    Хайрхан,26531,Хонь,35.89,38.84,38.76,36.8,39.62,36.44,35.57,34.64,33.59,33.73,36.26,38.87,33.3,30.97,29.59,28.58,30.66,32.03,34.8,36.75,39.75,40.81,40.86,41.91,42.99,41.44,43.11,48.31,51.82,53.1,53.58,49.68,50.27,55.63,56.25,62.79,73.48,85.24,105.99,118.71,99.53,107.81,123.088,141.145,163.093,166.019,195.007,225.663,250.323,278.842,221.428
                    Хайрхан,26531,Ямаа,12.04,12.78,13.31,11.98,12.4,11.5,11.29,10.37,11.48,11.63,12.4,12.33,9.52,9.36,9.04,7.85,7.65,8,8.82,9.98,10.7,11.07,12.56,14.77,18.03,21.12,23.88,28.81,30.99,29.49,29.54,27.19,30.55,36.39,36.02,39.48,43.7,49.47,63.77,64.89,55.6,58.34,61.368,66.241,77.19,73.804,80.658,90.506,97.761,112.559,93.158
                    Хангайн бүс,26534,Бүгд,82.25,84.94,87.08,85.06,87.3,86.77,81.39,83.04,85.14,84.05,82.21,84.66,76.14,74.75,66.42,57.88,62.66,65.13,65.41,68.03,72.61,83.06,78.22,47.55,49,49.06,51.33,56.05,60.93,62.35,61.17,46.59,42.62,42.45,44.87,49.25,56.31,64.67,77.22,86.78,80.87,79.58,83.144,88.584,99.545,105.837,96.756,109.513,120.236,134.97,130.084
                    Хангайн бүс,26534,Адуу,7.62,7.05,6.62,5.72,5.64,5.36,5.3,5.36,5.27,5.31,5.28,5.57,5.37,5.69,5.81,5.58,5.92,6.11,6.38,6.64,7.16,8.17,8.33,5.92,6.59,6.93,7.32,7.49,7.63,7.52,6.48,4.97,4.21,3.71,3.58,3.77,4.15,4.51,5.01,5.57,5.54,5.82,6.106,6.651,7.431,7.789,8.648,9.631,10.335,11.27,11.661
                    Хангайн бүс,26534,Үхэр,21.18,21.92,21.54,21.72,23.23,24.05,24.76,25.68,27.48,27.83,27.05,27.42,28.42,27.96,27.4,26.12,27.19,27.43,26.94,28.31,31.05,32.53,29.54,19.56,20.49,20.8,22.09,24.01,25.82,27.09,26.85,19.5,17.61,16.98,16.51,17.56,18.92,20.84,23.51,26.38,25.6,25.42,28.025,31.28,35.711,38.714,29.845,33.932,35.911,41.8,43.028
