"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                    Дадал,42328,Тэмээ,0.28,0.28,0.28,0.26,0.45,0.28,0.28,0.27,0.28,0.28,0.29,0.28,0.29,0.25,0.24,0.22,0.22,0.24,0.24,0.25,0.24,0.19,0.17,0.14,0.07,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,
                    Дадал,42328,Хонь,27.46,26.94,27.39,26.24,47.68,27.19,22.76,24.02,27.22,27.84,26.27,28.56,22.04,19.89,21.08,21.38,21.38,24.86,24.94,26.02,26.47,20.96,17.26,7.68,6.03,4.1,3.94,4.52,5.1,5,5.06,4.74,4.97,4.5,4.11,4.34,4.86,5.32,6.48,7.54,5.94,6.84,6.829,8.183,8.637,9.493,10.769,11.011,12.469,14.152,13.494
                    Дадал,42328,Ямаа,,,,,3.72,,0,0,0,0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.05,0.1,0.12,0.1,0.12,0.13,0.25,0.43,0.59,0.65,0.95,1.48,1.84,1.99,2.34,2.53,3.21,3.11,3.15,3.5,4.25,5.11,7.06,6.4,6.29,6.79,7.182,7.779,8.591,8.604,9.29,9.755,10.941,13.728,13.34
                    Дархан,42331,Бүгд,82.22,83.92,88.2,87.25,71.37,98.73,102.57,95.7,106.57,115.48,96.15,102.56,108.62,107.49,108.79,102.15,102.15,97.52,85.79,98.1,101.08,99.47,101.03,70.49,84.49,91.4,98.59,97.4,101.46,106.93,105.03,92.05,92.84,109.79,118.94,139.95,143.84,166.16,135.69,129.3,149.51,166.42,142.422,158.142,185.001,208.036,225.743,247.563,238.084,256.287,262.175
                    Дархан,42331,Адуу,11.1,10.97,10.37,10.12,10.29,10.43,11.19,10.75,10.81,11.16,11.48,11.94,12.6,11.41,11.3,10.29,10.29,8.58,7.25,7.12,6.9,6.77,7.55,6.52,8.04,9.26,10.44,10.32,11.07,13.07,12.78,9.69,8.94,10.04,10.39,11.64,11.84,10.94,6.08,4.96,6.29,6.87,6.173,7.553,9.226,12.007,13.684,14.702,13.069,13.657,14.17
                    Дархан,42331,Үхэр,5.56,5.94,5.85,5.89,8.5,6.91,6.96,6.39,7.16,8.03,8.32,8.57,8.74,8.06,8.36,8.21,8.21,7.54,5.94,6.41,6.97,7.15,8.3,6.29,9.23,10.25,11.17,11.36,10.91,12.8,11.89,4.54,3.96,5.12,5.81,6.37,6.48,6.51,4.39,3.64,4.77,5.55,5.275,6.347,7.927,9.228,10.258,11.15,9.704,9.603,10.758
                    Дархан,42331,Тэмээ,1.12,1.15,1.04,0.99,1.05,0.94,0.9,0.83,0.86,0.87,0.93,0.93,0.95,0.88,0.91,0.9,0.9,0.89,0.99,1.01,1.01,0.9,0.63,0.45,0.43,0.4,0.41,0.38,0.36,0.37,0.44,0.35,0.42,0.41,0.42,0.35,0.44,0.41,0.37,0.38,0.49,0.53,0.527,0.528,0.609,0.667,0.812,0.771,0.769,0.717,0.71
                    Дархан,42331,Хонь,51.05,52.16,56.41,55.62,41.37,64.02,66.24,61.68,69.57,76.3,59.44,64.38,69.39,69.99,71.82,66.67,66.67,65.12,57.55,65.4,67.26,65.83,63.97,39.68,46.92,47.28,49.16,48.39,47.5,48.46,48.49,46.62,45.78,50.22,53.23,63.9,65.5,74.64,62.79,61.57,72.24,77.82,71.002,78.65,91.133,102.235,114.259,127.575,126.133,135.751,139.369
                    Дархан,42331,Ямаа,13.39,13.71,14.53,14.64,10.17,16.44,17.28,16.05,18.17,19.13,15.97,16.73,16.95,17.15,16.4,16.08,16.08,15.4,14.06,18.17,18.94,18.83,20.59,17.56,19.88,24.21,27.41,26.95,31.61,32.23,31.44,30.86,33.74,44,49.1,57.69,59.59,73.66,62.06,58.75,65.73,75.66,59.445,65.064,76.106,83.899,86.73,93.365,88.409,96.559,97.168
                    Дэлгэрхаан,42334,Бүгд,55.59,55.05,62.06,57.28,96.81,59.54,52.19,40.49,48.22,51.51,69.51,74.47,76.13,67.63,61.69,53.29,53.29,52.4,53.32,61.02,94.15,80.84,96.73,93.28,89.91,92.61,97.99,106.3,122.13,138.21,128.41,108.92,105.97,120.65,124.21,137.22,146.04,163.5,168.23,127.95,127.35,134.96,154.609,178.544,202.408,229.226,245.082,280.364,290.451,274.257,261.344
                    Дэлгэрхаан,42334,Адуу,7.44,7.38,7.31,6.78,10.6,7.18,6.82,5.98,6.07,6,6.22,6.24,6.42,6.01,5.69,5.28,5.28,5.52,5.39,5.74,6.67,6.39,7.25,7.53,7.73,8.47,8.83,9.78,10.68,11.88,11.61,9.55,9.54,10.77,10.84,11.82,11.79,11.78,10.16,6.76,6.7,7.78,9.143,11.098,13.478,15.118,17.256,19.663,20.057,18.89,18.06
                    Дэлгэрхаан,42334,Үхэр,5.39,5.49,5.3,5.07,6.6,5.69,5.38,5.07,5.56,5.65,5.52,5.58,5.61,5.45,5.33,4.65,4.65,4.22,3.71,4.11,5.23,5.08,7.4,7.85,7.77,8.32,9.08,10,11.29,12.12,10.68,5.91,5.48,6.34,6.91,7.51,7.67,8.35,7.35,3.76,3.82,4.18,5.284,6.838,9.031,10.718,12.823,14.85,15.638,16.687,16.504
                    Дэлгэрхаан,42334,Тэмээ,0.54,0.54,0.54,0.53,1.01,0.44,0.44,0.36,0.38,0.38,0.39,0.41,0.43,0.38,0.39,0.38,0.38,0.37,0.34,0.37,0.37,0.38,0.33,0.35,0.33,0.35,0.31,0.31,0.32,0.33,0.31,0.28,0.25,0.26,0.22,0.21,0.23,0.21,0.17,0.14,0.1,0.08,0.09,0.067,0.067,0.079,0.076,0.066,0.068,0.074,0.07
                    Дэлгэрхаан,42334,Хонь,35.96,35.55,42.27,37.73,63,38.63,32.78,23.49,28.84,31.37,46.68,50.17,52.3,45.38,41.33,35.33,35.33,34.52,36.42,41.85,67.95,57.04,68.07,61.97,58.75,57.63,59.98,63.92,72.86,82.44,75.17,65.01,58.91,64.86,66.04,72.27,74.11,80.47,82.32,61.22,62.44,64.12,74.874,83.286,94.9,106.224,115.257,131.381,138.972,129.257,122.629
                    Дэлгэрхаан,42334,Ямаа,6.27,6.09,6.64,7.18,15.59,7.59,6.78,5.59,7.37,8.1,10.7,12.06,11.37,10.41,8.95,7.64,7.64,7.77,7.47,8.97,13.93,11.95,13.68,15.58,15.33,17.84,19.78,22.28,26.98,31.44,30.64,28.17,31.8,38.42,40.21,45.41,52.25,62.7,68.23,56.08,54.3,58.79,65.218,77.255,84.932,97.087,99.67,114.404,115.716,109.349,104.081
                    Жаргалтхаан,42337,Бүгд,69.15,63.68,68.43,69.82,60.64,73,66.26,52.61,54.87,59.18,58.17,63.01,63.26,61.78,58.49,55.98,55.98,54.13,55.38,60.01,63.38,62.57,60.01,56.55,51.85,56.86,59.42,68.31,76.57,82.7,83.87,82.8,82.49,88.54,94.46,106.54,117.65,136.05,134.02,131.84,128.59,137.29,154.152,165.633,172.55,189.925,208.983,230.027,226.543,226.202,224.476
                    Жаргалтхаан,42337,Адуу,12.06,11.56,11.26,10.96,7.03,11.1,10.42,8.89,8.91,8.98,8.56,8.67,8.9,8.46,8.03,7.57,7.57,7.03,6.84,7.07,7.09,7.05,6.88,6.64,7.09,7.99,8.46,9.73,10.46,11.42,11.44,11.3,11.19,11.24,11.1,11.31,10.97,10.84,8.11,6.46,7.3,8.01,9.115,10.177,10.989,13.006,15.11,16.197,15.581,15.079,14.791
                    Жаргалтхаан,42337,Үхэр,10.51,10.19,9.86,9.84,5.54,10.76,10.54,9.25,9.91,9.98,9.89,9.87,9.34,8.37,7.6,7.42,7.42,7.12,6.54,7.16,7.92,7.95,7.8,7.51,7.67,8.32,8.88,9.89,10.83,11.62,10.22,7.94,7.38,7.63,7.92,8.07,8.24,8.68,7,5.67,5.54,5.91,7.213,8.489,9.241,11.15,12.58,13.174,12.131,12.494,12.62
                    Жаргалтхаан,42337,Тэмээ,0.74,0.7,0.69,0.7,0.48,0.73,0.64,0.62,0.62,0.62,0.53,0.55,0.53,0.53,0.5,0.49,0.49,0.51,0.54,0.58,0.62,0.55,0.45,0.41,0.41,0.42,0.42,0.43,0.46,0.43,0.43,0.41,0.39,0.38,0.33,0.29,0.27,0.25,0.16,0.12,0.11,0.12,0.122,0.128,0.129,0.129,0.135,0.138,0.141,0.143,0.158
                    Жаргалтхаан,42337,Хонь,40.55,36.27,41.09,42.68,40.1,44.45,39.42,29.45,30.36,33.68,33.11,37.19,37.11,37.29,35.45,33.47,33.47,33.21,34.78,36.74,38.44,38.06,35.59,31.71,25.9,26.61,26.92,30.96,34.97,39.43,40.92,40.15,39.76,42.33,45.39,51.46,57.94,66.57,66.15,68.75,67.76,71.06,79.002,85.387,89.568,98.413,108.231,120.873,121.71,118.704,115.775
                    Жаргалтхаан,42337,Ямаа,5.29,4.96,5.55,5.64,7.49,5.96,5.26,4.4,5.08,5.93,6.08,6.73,7.38,7.12,6.91,7.03,7.03,6.26,6.68,8.46,9.32,8.96,9.3,10.28,10.78,13.53,14.75,17.3,19.84,19.8,20.87,23.01,23.77,26.97,29.72,35.4,40.23,49.7,52.6,50.84,47.88,52.19,58.7,61.452,62.623,67.227,72.927,79.645,76.98,79.782,81.132
                Мөрөн,42340,Бүгд,94.86,86.69,89.52,92.87,78.14,93.46,83.25,75.5,81.11,84.5,78.8,85.58,86.16,73.73,69.02,66.71,66.71,69.37,73.75,79.97,85.41,74.85,75.29,73.71,71.79,73.22,79.4,86.54,102.91,106.03,96.72,77.39,72.69,90.1,95.88,108.17,113.62,127.14,105,108.3,114.72,121.84,143.736,154.991,153.634,156.2,174.828,191.83,179.08,192.519,197.555
                Мөрөн,42340,Адуу,14.19,12.24,11.42,11.15,8.76,11.23,10.64,9.74,9.76,9.86,8.74,8.95,9.41,8.65,8.22,7.35,7.35,7.42,7.79,8.1,8.31,8.44,8.17,9.24,9.96,11.02,12.09,13.04,14.97,15.38,14.26,11.44,9.68,10.84,11.16,11.63,11.51,11.15,7.18,6.54,6.97,7.57,9.514,11.14,11.902,12.71,14.712,15.719,14.169,14.58,15.221
                Мөрөн,42340,Үхэр,12.43,12.88,12.51,12.53,7.55,13.61,13.14,12.19,13.41,13.87,11.93,12.29,12.36,10.85,9.97,9.39,9.39,9.62,9.88,10.6,11.06,9.18,8.43,9.17,10.29,10.87,11.62,12.46,14.69,15.85,12.8,5.88,5,6.95,7.46,8.3,8.73,8.79,6.09,5.73,6.31,6.77,8.666,9.997,10.599,11.526,12.243,13.251,10.893,11.068,11.653
                Мөрөн,42340,Тэмээ,1.11,1.08,1.07,1.12,0.93,1.12,1.05,1.04,1.09,1.12,1.13,1.18,1.11,1.1,1.11,1.07,1.07,0.93,0.95,0.99,1.02,0.85,0.65,0.61,0.66,0.6,0.61,0.62,0.65,0.67,0.63,0.5,0.43,0.43,0.43,0.43,0.41,0.41,0.34,0.32,0.36,0.39,0.414,0.391,0.412,0.422,0.436,0.441,0.402,0.426,0.349
                Мөрөн,42340,Хонь,63.98,57.66,61.42,64.89,50.94,64.49,55.27,49.44,53.19,55.63,53.32,58.81,58.87,49.23,46.1,45.52,45.52,47.42,50.86,54.58,58.31,50.62,51.04,45.64,40.32,37.98,40.86,43.53,51.25,54.32,50.81,41.56,39.13,46.62,50.33,56.98,58.63,66.19,55.1,56.89,60.8,62.67,75.089,79.99,77.782,79.863,89.204,96.9,90.613,97.042,97.272
                Мөрөн,42340,Ямаа,3.16,2.84,3.1,3.19,9.96,3.02,3.15,3.09,3.66,4.02,3.68,4.35,4.41,3.9,3.62,3.39,3.39,3.98,4.28,5.69,6.71,5.77,7,9.05,10.56,12.75,14.23,16.89,21.35,19.81,18.23,18.01,18.45,25.27,26.49,30.83,34.35,40.61,36.29,38.82,40.28,44.45,50.053,53.473,52.939,51.679,58.233,65.519,63.003,69.403,73.06
                    Норовлин,42343,Бүгд,81.53,86.81,81.31,81.72,43.44,90.66,79.69,77.15,84.41,83.2,70.9,78.66,78.56,78.16,73.52,65.44,65.44,65.39,68.64,72.44,74.18,68.08,60.54,50.58,51.14,44.02,43.81,50.23,57.15,59.47,65.04,67.07,67.63,61.57,65.14,61.54,66.44,78.09,99.54,106.09,85.33,88.38,93.862,96.202,108.785,113.097,120.455,145.765,167.406,180.737,191.941
                    Норовлин,42343,Адуу,8.56,8.84,8.81,8.81,4.27,9.42,9,8.41,8.35,8.5,6.94,7.06,6.87,6.85,6.85,6.7,6.7,6.77,7.14,6.79,7.08,6.63,6.73,6.85,7.67,7.6,7.64,8.36,8.84,8.94,9.64,9.82,9.74,9.26,9.17,8.21,7.62,8.34,9.3,9.49,8.7,9.01,9.095,9.501,10.398,10.823,12.048,13.508,13.667,14.428,15.449
                    Норовлин,42343,Үхэр,11.35,11.87,11.72,11.25,11.88,11.45,10.82,10.66,10.83,10.46,9.42,9.65,9.4,9.34,8.58,7.87,7.87,7.93,8.08,8.32,8.89,8.78,9.16,7.81,8.31,7.51,7.61,8.92,10.05,11.15,11.22,9.56,8.91,7.3,7.25,6.95,7.19,7.74,9.12,10.2,9.19,9.15,10.039,10.945,12.391,13.66,13.835,16.734,19.341,21.902,25.225
                    Норовлин,42343,Тэмээ,0.94,0.99,0.91,0.89,0.27,0.86,0.81,0.82,0.84,0.86,0.76,0.8,0.76,0.72,0.7,0.62,0.62,0.62,0.63,0.58,0.59,0.53,0.57,0.61,0.61,0.55,0.51,0.55,0.55,0.55,0.55,0.5,0.5,0.44,0.4,0.34,0.3,0.27,0.26,0.21,0.17,0.12,0.11,0.088,0.089,0.081,0.084,0.095,0.095,0.1,0.14
                    Норовлин,42343,Хонь,51.34,55.38,51.28,52.4,27.02,58.49,49.97,48.57,54.7,53.87,46.62,52.57,52.69,52.54,49.11,42.82,42.82,41.63,44.08,46.85,47.65,43.21,35.9,27.98,25.94,19.71,18.98,21.57,25.1,26.24,30.18,31.61,30.98,28.06,29.96,28.63,31.39,36.25,47.62,52.54,40.52,41.68,44.766,46.182,51.63,53.106,56.152,70.12,80.527,86.194,88.923
                    Норовлин,42343,Ямаа,9.34,9.72,8.59,8.37,,10.44,9.09,8.7,9.7,9.51,7.15,8.59,8.84,8.72,8.28,7.43,7.43,8.45,8.71,9.9,9.98,8.92,8.19,7.33,8.62,8.65,9.07,10.84,12.61,12.59,13.44,15.59,17.5,16.51,18.37,17.42,19.95,25.48,33.24,33.65,26.76,28.42,29.852,29.486,34.277,35.427,38.336,45.308,53.776,58.113,62.204
                    Өмнөдэлгэр,42346,Бүгд,84.82,86.66,89.06,128.94,70.55,137.87,139.79,129.07,134.59,123.89,114.93,117.34,114.14,112.05,101.08,94.46,94.46,96.86,99.71,107.17,107.58,90.66,93.94,79.09,74.6,79.06,86.24,93.78,100.82,105.09,125.28,136.37,155.72,154.82,161.29,186.59,216.01,248.5,289.66,330.45,299.48,321.21,332.559,349.653,399.494,436.332,484.966,532.613,572.592,639.902,627.435
                    Өмнөдэлгэр,42346,Адуу,9.93,9.76,9.7,13.5,7.27,13.88,13.65,11.7,11.17,10.8,10.65,10.73,10.7,10.89,10.99,10.94,10.94,11.51,11.41,11.77,11.84,10.85,10.6,9.88,10.62,11.64,12.56,13.16,13.47,14.04,15.68,15.95,17.78,15.83,15.25,15.06,15.19,15.21,14.03,14.45,15.45,16.44,17.371,18.841,20.219,22.981,25.564,27.569,28.413,31.823,32.168
                    Өмнөдэлгэр,42346,Үхэр,15.44,15.66,16.15,21.29,8.24,23.48,23.73,22.05,22.82,21.61,20.41,19.5,19.03,17.58,16.1,15.48,15.48,14.98,13.85,14.8,15.31,13.82,14.42,13.51,13.48,14.78,16.56,17.38,18.28,18.66,21.91,20.54,20.89,18.23,17.58,18.39,19.52,20.35,21.23,22.56,21.03,21.3,22.952,25.07,28.73,32.75,36.059,39.847,40.769,44.356,43.171
                    Өмнөдэлгэр,42346,Тэмээ,1.28,1.28,1.28,1.51,0.28,1.43,1.4,1.36,1.39,1.36,1.31,1.23,1.09,1.05,0.99,0.88,0.88,0.93,0.95,1.01,1.01,0.84,0.73,0.55,0.54,0.51,0.54,0.54,0.52,0.53,0.55,0.52,0.51,0.46,0.36,0.35,0.31,0.24,0.2,0.17,0.14,0.14,0.109,0.096,0.087,0.083,0.085,0.086,0.092,0.104,0.1
                    Өмнөдэлгэр,42346,Хонь,50.63,52.26,53.86,80.73,48.8,83.66,84.91,77.62,80.79,72.55,65.28,65.96,63.83,63.18,55.08,50.29,50.29,50.17,52.42,55.82,55.67,47.28,48.67,36.9,31.86,30.94,32.51,35.39,37.6,40.86,50.23,54.77,62.77,61.54,64.29,78.52,93.13,108.84,127.37,150.65,141.26,148.86,154.59,166.164,190.593,206.856,235.356,260.701,281.232,313.112,307.71
                    Өмнөдэлгэр,42346,Ямаа,7.53,7.71,8.07,11.91,5.96,15.41,16.1,16.34,18.42,17.58,17.29,19.92,19.48,19.35,17.92,16.86,16.86,19.27,21.08,23.76,23.74,17.88,19.53,18.26,18.1,21.18,24.08,27.31,30.95,31.01,36.91,44.59,53.77,58.77,63.81,74.28,87.85,103.86,126.83,142.62,121.61,134.48,137.537,139.482,159.865,173.662,187.902,204.41,222.086,250.507,244.286
                    Цэнхэрмандал,42349,Бүгд,66.62,64.29,69.43,68.01,72.98,71.09,66,55.82,63.46,60.55,58.68,61.44,64.48,65.94,59.09,60.64,60.64,60.98,63.64,68.88,69.86,64.17,67.85,64.12,62.31,63.04,66.86,72.27,77.77,69.25,70.02,71.48,73.83,87.1,79.86,90.65,105.43,126.36,132.87,149.33,118.77,130.74,141.769,149.947,164.134,174.615,201.677,219.419,236.821,253.518,243.595
                    Цэнхэрмандал,42349,Адуу,6.94,6.66,6.52,6.73,11.21,7.51,7.02,6.22,6.14,5.78,5.36,5.25,5.32,5.16,5.1,5.26,5.26,5.48,5.56,5.83,5.84,6.15,6.21,6.3,6.84,7.28,7.67,7.93,7.73,7.75,7.66,7.25,7.43,8.04,7.78,7.67,7.64,8.52,8.62,9.25,9.36,10.25,11.262,12.271,13.387,13.848,15.936,16.129,17.736,19.929,19.629
                    Цэнхэрмандал,42349,Үхэр,7.59,7.42,7.51,7.84,10.34,8.13,7.63,6.47,6.59,6.2,6.02,5.68,6.02,6.25,5.66,5.62,5.62,5.86,5.83,6.54,6.94,7,7.44,7.36,8.05,8.86,9.97,10.82,11.24,9.05,8.74,7.75,7.38,8.24,7.36,7.77,8.62,9.92,10.22,10.31,7.55,7.74,8.865,9.905,11.662,13.152,15.364,17.383,18.504,21.02,20.982
                    Цэнхэрмандал,42349,Тэмээ,0.35,0.34,0.31,0.3,0.71,0.26,0.24,0.22,0.2,0.17,0.23,0.22,0.21,0.21,0.19,0.18,0.18,0.16,0.18,0.18,0.2,0.15,0.16,0.16,0.18,0.17,0.17,0.16,0.17,0.15,0.14,0.12,0.1,0.08,0.04,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.001,0.002,0.004,0.005,0.006,0.014,0.014,0.014,0.013
                    Цэнхэрмандал,42349,Хонь,46.33,44.57,49.2,47.08,44.75,49.38,45.67,37.99,44.85,42.83,41.69,44.37,46.49,47.31,41.17,42.2,42.2,40.99,43.74,45.78,44.64,41.27,43.27,38.81,34.52,32.1,32.44,34.12,37.49,35.11,35.26,36.24,36.84,41.94,38.92,44.55,51.53,61.83,63.46,71.9,56.9,63.76,70.837,74.604,80.934,86.75,101.88,111.13,120.496,127.235,121.751
                    Цэнхэрмандал,42349,Ямаа,5.41,5.31,5.88,6.07,5.97,5.81,5.45,4.94,5.68,5.56,5.38,5.92,6.44,7.02,6.96,7.39,7.39,8.49,8.33,10.55,12.24,9.59,10.77,11.49,12.72,14.63,16.62,19.24,21.15,17.21,18.22,20.13,22.08,28.81,25.75,30.64,37.61,46.07,50.54,57.86,44.95,48.99,50.804,53.165,58.147,60.86,68.491,74.763,80.071,85.32,81.22
                    Бор-Өндөр,42352,Бүгд,,,,,,,,,,,,,0.88,0.96,1.19,1.27,1.27,1.87,24.29,28.44,30.11,8.07,,19.08,,,,,,,,,,,,,,,,,,,50.962,62.135,74.464,74.835,77.614,83.734,75.917,83.445,81.486
                    Бор-Өндөр,42352,Адуу,,,,,,,,,,,,,0.14,0.12,0.14,0.16,0.16,0.35,1.17,1.28,1.47,0.82,,1.19,,,,,,,,,,,,,,,,,,,1.887,2.317,2.821,2.875,3.346,3.865,3.533,3.665,3.764
                    Бор-Өндөр,42352,Үхэр,,,,,,,,,,,,,0.44,0.54,0.6,0.68,0.68,0.88,5.2,5.72,6.31,1.56,,2.29,,,,,,,,,,,,,,,,,,,1.594,2.044,2.455,2.592,2.849,2.918,2.6,2.839,3.07
                    Бор-Өндөр,42352,Тэмээ,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,0.064,0.08,0.097,0.112,0.112,0.083,0.062,0.066,0.053
                    Бор-Өндөр,42352,Хонь,,,,,,,,,,,,,0.17,0.14,0.26,0.2,0.2,0.26,17.78,21.21,22.01,4.14,,12.05,,,,,,,,,,,,,,,,,,,21.945,26.883,32.125,33.367,36.206,40.543,36.725,39.143,37.556
                    Бор-Өндөр,42352,Ямаа,,,,,,,,,,,,,0.14,0.16,0.18,0.23,0.23,0.38,0.14,0.23,0.31,1.55,,3.54,,,,,,,,,,,,,,,,,,,25.472,30.811,36.966,35.889,35.101,36.325,32.997,37.732,37.043
